DATAFLOW,LAST UPDATE,freq,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,1999,118.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2000,111.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2001,108.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2002,106.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2003,106.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2004,101.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2005,96.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2006,93.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2007,90.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2008,88.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2009,86.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2010,82.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2011,80.03,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2012,77.97,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2013,75.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2014,74.43,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2015,72.97,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2016,71.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2017,70.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2018,69.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2019,67.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2020,65.59,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2021,64.58,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2022,63.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2023,56.74,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FI,2024,56.80,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1973,2352.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1974,2293.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1975,2235.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1976,2180.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1977,2125.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1978,2073.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1979,2022.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1980,1969.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1981,1917.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1982,1866.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1983,1815.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1984,1761.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1985,1703.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1986,1645.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1987,1587.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1988,1531.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1989,1465.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1990,1403.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1991,1342.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1992,1284.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1993,1215.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1994,1173.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1995,1138.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1996,1108.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1997,1080.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1998,1061.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,1999,1043.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2000,1028.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2001,1001.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2002,976.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2003,953.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2004,930.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2005,907.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2006,886.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2007,867.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2008,847.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2009,827.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2010,809.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2011,799.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2012,788.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2013,781.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2014,774.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2015,761.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2016,752.91,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2017,745.66,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2018,741.08,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2019,734.92,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2020,710.21,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2021,714.52,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2022,722.41,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2023,721.86,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,FR,2024,721.46,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2005,228.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2006,222.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2007,209.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2008,205.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2009,203.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2010,202.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2011,199.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2012,202.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2013,191.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2014,188.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2015,182.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2016,174.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2017,174.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2018,174.78,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2019,176.38,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2020,172.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2021,171.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2022,173.31,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2023,172.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HR,2024,172.07,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,1995,779.53,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,1996,771.74,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,1997,768.82,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,1998,744.52,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,1999,723.49,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2000,676.05,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2001,642.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2002,646.74,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2003,581.91,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2004,553.79,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2005,522.25,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2006,504.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2007,459.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2008,435.15,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2009,446.51,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2010,444.16,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2011,436.95,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2012,433.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2013,444.42,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2014,462.93,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2015,441.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2016,434.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2017,421.42,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2018,391.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2019,358.89,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2020,326.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2021,319.03,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2022,289.53,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2023,274.16,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,HU,2024,258.69,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1990,293.54,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1991,262.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1992,259.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1993,252.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1994,244.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1995,231.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1996,232.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1997,214.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1998,208.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,1999,191.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2000,171.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2001,153.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2002,158.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2003,164.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2004,160.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2005,155.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2006,152.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2007,150.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2008,147.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2009,146.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2010,165.46,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2011,165.46,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2012,165.46,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2013,163.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2014,163.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2015,163.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2016,160.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2017,159.26,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2018,158.42,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2019,157.78,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2020,156.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2021,156.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2022,156.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2023,156.94,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IE,2024,156.94,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2007,,z
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2008,,z
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2009,3.73,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2010,4.21,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2011,4.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2012,4.12,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2013,3.98,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2014,3.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2015,3.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2016,3.83,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2017,3.76,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2018,3.73,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2019,3.77,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2020,3.64,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2021,3.53,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2022,3.52,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2023,3.56,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IS,2024,3.56,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1980,2782.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1981,2643.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1982,2483.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1983,2517.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1984,2430.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1985,2289.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1986,2242.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1987,2167.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1988,2035.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1989,1899.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1990,1840.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1991,1814.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1992,1781.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1993,1692.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1994,1644.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1995,1605.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1996,1568.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1997,1546.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1998,1503.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,1999,1434.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2000,1398.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2001,1408.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2002,1355.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2003,1313.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2004,1299.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2005,1240.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2006,1262.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2007,1220.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2008,1188.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2009,1167.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2010,1179.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2011,1147.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2012,1121.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2013,1110.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2014,1132.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2015,1152.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2016,1184.50,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2017,1159.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2018,1177.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2019,1155.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2020,1103.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2021,1136.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2022,978.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2023,930.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,IT,2024,906.69,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,1997,310.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,1998,274.30,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,1999,246.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2000,186.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2001,170.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2002,180.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2003,186.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2004,165.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2005,173.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2006,165.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2007,158.00,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2008,150.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2009,147.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2010,143.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2011,142.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2012,145.20,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2013,144.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2014,149.90,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2015,150.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2016,148.80,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2017,146.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2018,143.37,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2019,134.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2020,125.26,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2021,117.01,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2022,120.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2023,115.60,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LT,2024,118.02,e
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1973,12.67,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1974,12.21,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1975,11.52,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1976,10.83,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1977,10.61,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1978,10.07,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1979,9.66,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1980,9.16,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1981,8.63,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1982,8.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1983,7.88,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1984,7.48,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1985,7.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1986,7.03,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1987,6.69,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1988,6.43,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1989,6.28,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1990,5.96,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1991,5.77,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1992,5.53,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1993,5.40,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1994,5.14,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1995,4.93,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1996,4.74,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1997,4.61,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1998,4.54,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,1999,4.45,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2000,4.29,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2001,4.22,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2002,4.10,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2003,3.96,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2004,3.95,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2005,3.99,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2006,3.86,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2007,3.78,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2008,3.70,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2009,3.61,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2010,3.73,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2011,3.67,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2012,3.78,
ESTAT:AACT_ALI01(1.0),16/12/24 11:00:00,A,40000,LU,2013,3.55,
